ID	Labels
5383	Joy
6467	Neutral
5128	Anger
6203	Neutral
4973	Neutral
4332	Love
6129	Neutral
4477	Joy
5372	Joy
4551	Anger
6548	Anger
5915	Anger
4695	Joy
6271	Anger
6144	Neutral
5667	Neutral
6119	Anger
5849	Neutral
4503	Neutral
5576	Anger
5799	Neutral
6312	Joy
5540	Neutral
5815	Neutral
4646	Neutral
4722	Neutral
5413	Anger
5415	Joy
4389	Neutral
6544	Neutral
5848	Sadness
4685	Anger
4839	Neutral
6382	Anger
5453	Joy
5349	Joy
6348	Neutral
4536	Love
5385	Love
6497	Joy
4226	Joy
4197	Joy
5456	Anger
4538	Anger
4741	Neutral
4099	Neutral
5678	Neutral
6262	Joy
4487	Joy
5495	Anger
5890	Neutral
5571	Joy
5362	Neutral
6536	Sadness
5367	Neutral
6556	Joy
5256	Joy
4168	Joy
4924	Joy
4443	Joy
4501	Love
4835	Neutral
5149	Neutral
6116	Joy
5674	Neutral
4544	Joy
4590	Neutral
4955	Anger
5858	Anger
5100	Anger
6157	Neutral
6585	Neutral
5098	Joy
6286	Joy
5143	Anger
6002	Anger
5159	Sadness
5334	Joy
4904	Neutral
4382	Neutral
6225	Sadness
6192	Anger
5777	Love
6005	Sadness
6172	Neutral
5227	Neutral
4673	Joy
6063	Anger
5497	Neutral
5776	Anger
6482	Neutral
4968	Anger
4129	Neutral
5550	Love
6565	Joy
5119	Love
5463	Joy
4143	Joy
4926	Neutral
4484	Love
6444	Love
4702	Neutral
6190	Love
5634	Neutral
4107	Anger
5753	Anger
4162	Anger
5011	Joy
6124	Love
5375	Neutral
4158	Neutral
4589	Love
4719	Joy
4946	Joy
4249	Joy
6523	Neutral
5346	Anger
5692	Neutral
4368	Joy
4831	Joy
5142	Anger
4148	Sadness
4353	Joy
4804	Neutral
4475	Joy
4522	Joy
4187	Joy
4155	Joy
5554	Joy
4489	Anger
5549	Neutral
5734	Joy
5298	Joy
5010	Neutral
6325	Sadness
6191	Neutral
4885	Neutral
5720	Joy
5850	Anger
5088	Joy
4429	Sadness
6231	Anger
5272	Joy
5007	Joy
5813	Love
6200	Anger
4651	Sadness
6586	Joy
6194	Neutral
5617	Love
6011	Joy
4605	Joy
5963	Neutral
4520	Neutral
4451	Joy
6075	Anger
6104	Love
6553	Love
5321	Joy
5107	Neutral
5071	Joy
5769	Joy
4196	Neutral
4276	Joy
5485	Joy
5884	Love
5742	Sadness
5693	Joy
5700	Neutral
6091	Joy
6164	Neutral
4088	Joy
6551	Love
4177	Anger
5968	Neutral
5418	Sadness
6329	Joy
6168	Neutral
5928	Neutral
4902	Love
4927	Sadness
6207	Neutral
4387	Love
4959	Neutral
6285	Joy
4125	Joy
4643	Joy
4550	Neutral
5991	Neutral
4330	Neutral
4780	Neutral
4400	Joy
5290	Anger
4991	Joy
5144	Joy
4889	Joy
5650	Joy
5846	Joy
5434	Joy
5783	Neutral
4169	Love
4338	Joy
4218	Joy
4748	Love
5875	Love
5333	Sadness
5583	Joy
6455	Joy
5403	Joy
4348	Joy
5819	Neutral
5216	Love
5621	Anger
4610	Joy
4696	Sadness
5265	Joy
6247	Joy
5400	Neutral
4625	Joy
4524	Love
4132	Joy
4746	Anger
5735	Sadness
5787	Love
5580	Neutral
5785	Neutral
6540	Anger
5268	Joy
4949	Joy
5319	Love
4912	Joy
4319	Joy
4164	Joy
4402	Joy
6433	Joy
32	Joy
294	Neutral
760	Joy
248	Neutral
770	Neutral
803	Sadness
744	Neutral
866	Joy
1318	Sadness
149	Neutral
1073	Joy
1013	Love
731	Anger
656	Neutral
217	Joy
469	Joy
979	Joy
1308	Joy
1032	Neutral
92	Neutral
312	Neutral
1233	Joy
558	Neutral
936	Neutral
1217	Joy
730	Neutral
1135	Sadness
432	Neutral
1116	Neutral
373	Neutral
1263	Neutral
2458	Neutral
2267	Neutral
2826	Neutral
2332	Joy
2900	Neutral
2078	Joy
1532	Anger
2547	Love
2631	Neutral
3050	Neutral
1669	Love
2682	Neutral
3945	Neutral
3924	Neutral
3389	Neutral
3515	Neutral
3966	Neutral
3786	Sadness
3717	Neutral
3998	Joy
3636	Joy
3616	Joy
3359	Neutral
3495	Joy
3607	Sadness
3846	Sadness
3752	Joy
3627	Joy
3879	Neutral
3641	Sadness
3528	Joy
3780	Joy
3438	Anger
3549	Sadness
3765	Joy
3675	Sadness
3631	Love
3935	Joy
3377	Sadness
3792	Joy
3711	Anger
3979	Anger
3789	Joy
3946	Joy
3567	Neutral
3984	Neutral
5338	Anger
6471	Joy
4202	Neutral
5721	Joy
6499	Joy
5624	Anger
5101	Joy
4102	Joy
6339	Neutral
5176	Love
6490	Love
4786	Joy
5532	Joy
11748	Joy
11954	Neutral
9457	Neutral
8113	Neutral
11519	Joy
7261	Joy
12272	Neutral
11037	Neutral
7183	Neutral
11308	Joy
12244	Joy
7057	Joy
12348	Neutral
7483	Anger
10670	Neutral
8780	Anger
12378	Neutral
9052	Neutral
9802	Joy
7105	Neutral
10209	Neutral
6709	Love
6846	Neutral
9854	Anger
9814	Neutral
11531	Neutral
9647	Neutral
7937	Sadness
9205	Neutral
9344	Sadness
6776	Anger
7697	Love
9269	Neutral
9194	Neutral
7521	Neutral
9977	Neutral
7090	Anger
8060	Sadness
7049	Neutral
10250	Anger
9421	Neutral
6595	Neutral
12418	Neutral
10652	Neutral
11897	Neutral
10414	Joy
8881	Neutral
8362	Sadness
10283	Anger
9316	Neutral
12604	Neutral
7881	Joy
12727	Neutral
8142	Joy
9712	Love
10846	Neutral
6842	Joy
11782	Neutral
7497	Neutral
11677	Neutral
9295	Anger
8852	Neutral
10112	Neutral
8510	Neutral
8935	Neutral
11018	Neutral
10738	Neutral
9034	Anger
10416	Neutral
12066	Sadness
7988	Anger
8181	Neutral
8482	Anger
10262	Anger
7710	Neutral
8420	Neutral
8805	Joy
9947	Joy
6872	Neutral
8865	Neutral
10421	Sadness
11049	Neutral
10721	Neutral
10076	Joy
9196	Neutral
7369	Anger
7798	Anger
7606	Joy
9897	Neutral
9313	Neutral
10441	Neutral
11287	Joy
8454	Neutral
8497	Joy
10257	Anger
8613	Neutral
7202	Anger
6664	Anger
11266	Joy
10101	Neutral
11985	Neutral
12300	Neutral
11569	Neutral
10315	Joy
12084	Joy
9317	Neutral
8810	Neutral
9075	Joy
8072	Joy
8486	Joy
11080	Anger
9118	Joy
12211	Joy
11673	Neutral
11234	Neutral
11991	Joy
11940	Neutral
11894	Neutral
7465	Anger
7110	Anger
9382	Neutral
10736	Joy
7470	Sadness
9053	Love
10479	Neutral
10801	Joy
9872	Anger
12687	Neutral
6998	Neutral
6782	Joy
9816	Neutral
9650	Love
9312	Neutral
10004	Anger
10461	Anger
11160	Neutral
9636	Joy
9890	Neutral
6799	Sadness
8009	Neutral
8612	Love
10955	Neutral
7903	Anger
9229	Joy
6805	Joy
7021	Neutral
7819	Neutral
9482	Neutral
7000	Neutral
7008	Neutral
9817	Neutral
8389	Neutral
10976	Neutral
9130	Joy
11516	Neutral
7272	Anger
6694	Neutral
11865	Neutral
8033	Joy
12816	Neutral
8243	Sadness
12820	Neutral
7814	Neutral
8672	Neutral
9018	Neutral
11138	Neutral
12260	Anger
8906	Anger
10767	Neutral
9491	Neutral
9522	Joy
10102	Neutral
10221	Joy
8771	Anger
6930	Neutral
7379	Neutral
10786	Anger
11599	Neutral
9520	Neutral
7754	Anger
12442	Neutral
10659	Anger
9025	Neutral
10117	Joy
8029	Neutral
8163	Neutral
11505	Neutral
8129	Anger
9099	Anger
8327	Anger
9461	Anger
9772	Joy
10863	Neutral
8517	Anger
7446	Neutral
7977	Joy
7866	Anger
9594	Sadness
8168	Neutral
7690	Sadness
6957	Neutral
10218	Joy
12735	Neutral
11682	Anger
10065	Joy
8019	Neutral
8096	Anger
7525	Anger
11228	Joy
11913	Neutral
7883	Sadness
7578	Neutral
9122	Joy
8756	Joy
11886	Sadness
11074	Neutral
12696	Neutral
10600	Anger
8922	Anger
7416	Joy
11275	Joy
7517	Neutral
8492	Neutral
9694	Joy
11044	Neutral
10617	Sadness
10773	Neutral
6865	Anger
10174	Neutral
10276	Neutral
12162	Neutral
9424	Neutral
6666	Joy
8875	Joy
9496	Neutral
8535	Anger
6715	Anger
9602	Neutral
8556	Joy
8992	Neutral
8209	Anger
10149	Joy
8768	Anger
11839	Neutral
12074	Neutral
8347	Neutral
8641	Neutral
6644	Anger
10779	Neutral
6843	Neutral
8795	Neutral
11879	Neutral
9797	Anger
10543	Neutral
12452	Neutral
7336	Neutral
7058	Anger
12410	Neutral
12583	Anger
7946	Neutral
9330	Neutral
10012	Joy
