ID	Labels
4538	Anger
4741	Sadness
4099	Joy
5678	Neutral
6262	Anger
4487	Joy
5495	Anger
5890	Neutral
5571	Joy
5362	Neutral
6536	Anger
5367	Sadness
6556	Anger
5256	Joy
4168	Anger
4924	Anger
4443	Neutral
4501	Fear
4835	Sadness
5149	Neutral
6116	Sadness
5674	Sadness
4544	Joy
4590	Neutral
4955	Sadness
5858	Neutral
5100	Anger
6157	Love
6585	Neutral
5098	Joy
6286	Anger
5143	Anger
6002	Anger
5159	Anger
5334	Joy
4904	Neutral
4382	Joy
6225	Sadness
6192	Anger
5777	Love
6005	Neutral
6172	Love
5227	Anger
4673	Joy
6063	Fear
5497	Neutral
5776	Anger
6482	Neutral
4968	Sadness
4129	Fear
5550	Love
6565	Sadness
5119	Sadness
5463	Joy
4143	Joy
4926	Anger
4484	Joy
6444	Sadness
4702	Love
6190	Love
5634	Sadness
4107	Anger
5753	Anger
4162	Anger
5011	Joy
6124	Sadness
5375	Joy
4158	Neutral
4589	Sadness
4719	Sadness
4946	Anger
4249	Neutral
6523	Sadness
5346	Anger
5692	Fear
4368	Joy
4831	Neutral
5142	Anger
4148	Love
4353	Joy
4804	Neutral
4475	Fear
4522	Joy
4187	Sadness
4155	Love
5554	Sadness
4489	Anger
5549	Joy
5734	Joy
5298	Anger
5010	Neutral
6325	Anger
6191	Joy
4885	Neutral
5720	Joy
5850	Anger
5088	Anger
4429	Sadness
6231	Joy
5272	Joy
5007	Joy
5813	Joy
6200	Anger
4651	Sadness
6586	Neutral
6194	Neutral
5617	Love
6011	Sadness
4605	Neutral
5963	Joy
4520	Anger
4451	Joy
6075	Anger
6104	Sadness
6553	Sadness
5321	Joy
5107	Anger
5071	Joy
5769	Neutral
4196	Anger
4276	Sadness
5485	Neutral
5884	Neutral
5742	Sadness
5693	Neutral
5700	Sadness
6091	Joy
6164	Neutral
4088	Anger
6551	Joy
4177	Anger
5968	Neutral
5418	Sadness
6329	Joy
6168	Love
5928	Sadness
4902	Sadness
4927	Love
6207	Joy
4387	Joy
4959	Neutral
6285	Anger
4125	Joy
4643	Love
4550	Anger
5991	Love
4330	Neutral
4780	Joy
4400	Joy
5290	Joy
4991	Anger
5144	Anger
4889	Joy
5650	Joy
5846	Anger
5434	Anger
5783	Fear
4169	Joy
4338	Anger
4218	Joy
4748	Love
5875	Joy
5333	Sadness
5583	Sadness
6455	Joy
5403	Sadness
4348	Sadness
5819	Neutral
5216	Joy
5621	Anger
4610	Joy
4696	Sadness
5265	Neutral
6247	Joy
5400	Anger
4625	Joy
4524	Joy
4132	Joy
4746	Anger
5735	Neutral
5787	Joy
5580	Neutral
5785	Sadness
6540	Anger
5268	Anger
4949	Joy
5319	Love
4912	Joy
4319	Anger
4164	Sadness
4402	Joy
6433	Anger
32	Joy
294	Joy
760	Joy
248	Joy
770	Neutral
803	Sadness
744	Neutral
866	Love
1318	Anger
149	Neutral
1073	Joy
1013	Joy
731	Anger
656	Neutral
217	Joy
469	Anger
979	Anger
1308	Neutral
1032	Neutral
92	Fear
312	Neutral
1233	Sadness
558	Sadness
936	Fear
1217	Love
730	Neutral
1135	Sadness
432	Neutral
1116	Anger
373	Anger
1263	Neutral
2458	Joy
2267	Fear
2826	Neutral
2332	Anger
2900	Anger
2078	Fear
1532	Anger
2547	Joy
2631	Neutral
3050	Neutral
1669	Sadness
2682	Anger
3945	Neutral
3924	Neutral
3389	Anger
3515	Neutral
3966	Anger
3786	Fear
3717	Sadness
3998	Joy
3636	Joy
3616	Joy
3359	Neutral
3495	Love
3607	Anger
3846	Anger
3752	Neutral
3627	Joy
3879	Anger
3641	Sadness
3528	Joy
3780	Neutral
3438	Anger
3549	Neutral
3765	Joy
3675	Sadness
3631	Anger
3935	Joy
3377	Joy
3792	Joy
3711	Anger
3979	Anger
3789	Joy
3946	Joy
3567	Neutral
3984	Neutral
5338	Fear
6471	Joy
4202	Neutral
5721	Anger
6499	Joy
5624	Anger
5101	Neutral
4102	Neutral
6339	Joy
5176	Joy
6490	Love
4786	Sadness
5532	Sadness
11748	Neutral
11954	Neutral
9457	Joy
8113	Fear
11519	Neutral
7261	Love
12272	Joy
11037	Neutral
7183	Neutral
11308	Neutral
12244	Anger
7057	Joy
12348	Neutral
7483	Anger
10670	Fear
8780	Anger
12378	Joy
9052	Neutral
9802	Love
7105	Neutral
10209	Sadness
6709	Joy
6846	Neutral
9854	Anger
9814	Neutral
11531	Joy
9647	Love
7937	Fear
9205	Neutral
9344	Sadness
6776	Sadness
7697	Sadness
9269	Joy
9194	Neutral
7521	Neutral
9977	Anger
7090	Anger
8060	Sadness
7049	Neutral
10250	Anger
9421	Sadness
6595	Neutral
12418	Neutral
10652	Neutral
11897	Neutral
10414	Neutral
8881	Neutral
8362	Sadness
10283	Neutral
9316	Sadness
12604	Neutral
7881	Anger
12727	Joy
8142	Neutral
9712	Joy
10846	Joy
6842	Neutral
11782	Joy
7497	Joy
11677	Neutral
9295	Neutral
8852	Neutral
10112	Sadness
8510	Neutral
8935	Anger
11018	Neutral
10738	Neutral
9034	Anger
10416	Neutral
12066	Fear
7988	Anger
8181	Joy
8482	Anger
10262	Anger
7710	Joy
8420	Neutral
8805	Sadness
9947	Sadness
6872	Neutral
8865	Neutral
10421	Neutral
11049	Neutral
10721	Joy
10076	Joy
9196	Neutral
7369	Anger
7798	Anger
7606	Love
9897	Joy
9313	Anger
10441	Love
11287	Neutral
8454	Neutral
8497	Joy
10257	Anger
8613	Neutral
7202	Fear
6664	Anger
11266	Joy
10101	Anger
11985	Neutral
12300	Sadness
11569	Fear
10315	Sadness
12084	Neutral
9317	Neutral
8810	Neutral
9075	Joy
8072	Joy
8486	Joy
11080	Anger
9118	Joy
12211	Joy
11673	Sadness
11234	Neutral
11991	Joy
11940	Anger
11894	Neutral
7465	Neutral
7110	Anger
9382	Neutral
10736	Joy
7470	Sadness
9053	Sadness
10479	Joy
10801	Joy
9872	Anger
12687	Neutral
6998	Neutral
6782	Joy
9816	Joy
9650	Neutral
9312	Joy
10004	Anger
10461	Anger
11160	Neutral
9636	Joy
9890	Neutral
6799	Fear
8009	Neutral
8612	Neutral
10955	Sadness
7903	Anger
9229	Joy
6805	Sadness
7021	Neutral
7819	Neutral
9482	Sadness
7000	Neutral
7008	Neutral
9817	Joy
8389	Neutral
10976	Neutral
9130	Sadness
11516	Fear
7272	Anger
6694	Neutral
11865	Joy
8033	Neutral
12816	Neutral
8243	Joy
12820	Neutral
7814	Joy
8672	Neutral
9018	Anger
11138	Neutral
12260	Anger
8906	Anger
10767	Fear
9491	Joy
9522	Neutral
10102	Neutral
10221	Joy
8771	Neutral
6930	Anger
7379	Neutral
10786	Sadness
11599	Neutral
9520	Sadness
7754	Anger
12442	Neutral
10659	Anger
9025	Neutral
10117	Anger
8029	Neutral
8163	Neutral
11505	Love
8129	Anger
9099	Anger
8327	Anger
9461	Anger
9772	Joy
10863	Sadness
8517	Anger
7446	Sadness
7977	Joy
7866	Joy
9594	Sadness
8168	Fear
7690	Anger
6957	Love
10218	Joy
12735	Neutral
11682	Anger
10065	Sadness
8019	Neutral
8096	Sadness
7525	Neutral
11228	Sadness
11913	Neutral
7883	Joy
7578	Joy
9122	Joy
8756	Joy
11886	Neutral
11074	Sadness
12696	Neutral
10600	Anger
8922	Sadness
7416	Neutral
11275	Joy
7517	Sadness
8492	Neutral
9694	Joy
11044	Joy
10617	Fear
10773	Neutral
6865	Anger
10174	Fear
10276	Joy
12162	Neutral
9424	Neutral
6666	Joy
8875	Neutral
9496	Neutral
8535	Anger
6715	Anger
9602	Neutral
8556	Joy
8992	Fear
8209	Anger
10149	Neutral
8768	Anger
11839	Neutral
12074	Sadness
8347	Joy
8641	Sadness
6644	Anger
10779	Neutral
6843	Joy
8795	Joy
11879	Joy
9797	Anger
10543	Anger
12452	Sadness
7336	Fear
7058	Anger
12410	Anger
12583	Anger
7946	Anger
9330	Neutral
10012	Joy
