ID	Labels	InitialLabels
3794	Joy	Joy
3673	Neutral	Neutral
3584	Anger	Anger
3637	Neutral	Neutral
3435	Anger	Anger
3379	Neutral	Neutral
3646	Neutral	Neutral
3628	Neutral	Neutral
3654	Neutral	Neutral
3726	Joy	Joy
3481	Sadness	Sadness
3588	Sadness	Sadness
3759	Love	Love
3805	Love	Love
3498	Neutral	Neutral
3540	Neutral	Neutral
3930	Joy	Joy
3610	Neutral	Neutral
3821	Neutral	Neutral
3623	Sadness	Sadness
3431	Anger	Anger
3793	Anger	Anger
3553	Neutral	Neutral
3358	Neutral	Neutral
3574	Anger	Anger
4040	Joy	Joy
4022	Anger	Anger
3757	Anger	Anger
3722	Sadness	Sadness
3795	Neutral	Neutral
3784	Sadness	Neutral
3562	Love	Love
4080	Fear	Fear
3482	Anger	Anger
3489	Neutral	Neutral
3910	Neutral	Neutral
3592	Neutral	Neutral
3613	Anger	Anger
4078	Neutral	Neutral
3624	Joy	Joy
3573	Neutral	Neutral
3713	Joy	Joy
4011	Joy	Joy
3405	Joy	Joy
3571	Neutral	Neutral
3988	Anger	Anger
3749	Joy	Joy
3587	Joy	Joy
3604	Anger	Anger
4050	Anger	Anger
3753	Neutral	Neutral
3958	Joy	Joy
3813	Neutral	Neutral
3647	Joy	Joy
3668	Sadness	Sadness
3769	Love	Love
3862	Neutral	Neutral
3873	Joy	Joy
3907	Fear	Fear
3970	Joy	Joy
3887	Joy	Joy
3609	Neutral	Neutral
3968	Neutral	Neutral
3541	Joy	Joy
3960	Anger	Anger
3429	Joy	Joy
3745	Joy	Joy
3892	Joy	Joy
4081	Love	Love
3995	Love	Love
3508	Joy	Joy
3440	Anger	Anger
3368	Neutral	Neutral
3638	Joy	Joy
3365	Neutral	Neutral
3812	Joy	Joy
4065	Anger	Anger
3621	Joy	Joy
3362	Anger	Anger
3788	Joy	Joy
3929	Anger	Anger
3523	Anger	Anger
3565	Sadness	Neutral
3875	Joy	Joy
3762	Anger	Anger
3674	Neutral	Neutral
3723	Joy	Joy
3877	Neutral	Neutral
3693	Anger	Anger
3558	Anger	Anger
3719	Neutral	Neutral
3526	Neutral	Neutral
3576	Neutral	Neutral
3809	Anger	Anger
3982	Anger	Anger
3455	Anger	Anger
3409	Joy	Joy
3819	Neutral	Neutral
3750	Joy	Joy
3510	Joy	Joy
3830	Neutral	Neutral
3914	Sadness	Sadness
3453	Neutral	Neutral
3858	Joy	Joy
3419	Anger	Anger
3829	Joy	Joy
3582	Joy	Joy
3866	Anger	Anger
3754	Sadness	Sadness
4049	Joy	Joy
3861	Anger	Anger
3742	Neutral	Neutral
3758	Sadness	Sadness
3661	Anger	Anger
3475	Neutral	Neutral
3738	Fear	Fear
3939	Joy	Joy
4002	Sadness	Sadness
3928	Anger	Neutral
3743	Anger	Anger
3953	Anger	Anger
3919	Anger	Anger
3418	Sadness	Sadness
3548	Neutral	Neutral
3962	Anger	Anger
3993	Anger	Anger
3602	Anger	Anger
3665	Neutral	Neutral
3517	Joy	Neutral
4069	Anger	Neutral
4077	Sadness	Sadness
3729	Neutral	Neutral
3925	Joy	Joy
3490	Fear	Neutral
3980	Joy	Joy
3468	Fear	Fear
3888	Neutral	Neutral
3949	Joy	Joy
4047	Fear	Fear
4057	Sadness	Sadness
3799	Neutral	Neutral
3497	Neutral	Neutral
4000	Sadness	Sadness
3448	Neutral	Neutral
3462	Joy	Joy
3598	Neutral	Neutral
3411	Neutral	Neutral
3400	Anger	Anger
3361	Neutral	Neutral
3516	Sadness	Sadness
3575	Joy	Joy
3703	Anger	Anger
3926	Neutral	Neutral
4076	Fear	Fear
4056	Neutral	Neutral
3342	Joy	Joy
3414	Neutral	Neutral
3897	Neutral	Neutral
3337	Anger	Anger
3871	Neutral	Neutral
3965	Sadness	Neutral
3937	Fear	Fear
3417	Anger	Anger
3333	Anger	Neutral
3499	Joy	Joy
3511	Sadness	Sadness
3538	Joy	Joy
3544	Neutral	Neutral
3578	Anger	Neutral
3386	Fear	Fear
3432	Sadness	Sadness
3416	Anger	Anger
3859	Anger	Anger
3383	Joy	Neutral
3886	Sadness	Sadness
3662	Fear	Fear
3975	Anger	Neutral
4039	Joy	Joy
3923	Neutral	Neutral
3395	Joy	Joy
3433	Neutral	Neutral
3459	Anger	Anger
3443	Neutral	Neutral
3341	Fear	Fear
3504	Anger	Anger
3905	Joy	Joy
3851	Joy	Joy
3648	Anger	Anger
3843	Sadness	Sadness
3477	Sadness	Sadness
3860	Neutral	Neutral
3401	Sadness	Sadness
3328	Fear	Neutral
3595	Anger	Anger
3434	Sadness	Sadness
3978	Neutral	Neutral
3848	Neutral	Neutral
3423	Joy	Joy
3969	Neutral	Neutral
3701	Anger	Anger
3334	Anger	Anger
4006	Neutral	Neutral
3885	Joy	Joy
3677	Neutral	Neutral
3773	Joy	Joy
3619	Anger	Neutral
4033	Neutral	Neutral
4063	Anger	Anger
3763	Anger	Anger
4029	Joy	Joy
3484	Anger	Anger
3456	Anger	Anger
3349	Joy	Joy
3922	Neutral	Neutral
3951	Anger	Anger
3441	Neutral	Neutral
3630	Joy	Joy
3932	Neutral	Neutral
3747	Joy	Joy
3589	Sadness	Sadness
3878	Neutral	Neutral
3725	Anger	Anger
3338	Anger	Anger
3898	Neutral	Neutral
3551	Love	Love
3554	Anger	Anger
3682	Anger	Anger
3442	Neutral	Neutral
3803	Fear	Fear
3976	Joy	Joy
3889	Anger	Anger
3837	Fear	Fear
4052	Joy	Joy
4020	Sadness	Sadness
3590	Joy	Joy
3950	Anger	Anger
3492	Neutral	Neutral
3552	Sadness	Neutral
3658	Anger	Anger
4021	Sadness	Sadness
3639	Sadness	Sadness
3542	Joy	Joy
3893	Fear	Fear
3964	Joy	Joy
3679	Joy	Joy
3864	Anger	Anger
3335	Neutral	Neutral
3811	Joy	Joy
3424	Anger	Anger
3849	Joy	Joy
3989	Sadness	Sadness
3460	Anger	Anger
3480	Joy	Joy
3761	Neutral	Neutral
3427	Neutral	Neutral
3452	Sadness	Sadness
3605	Neutral	Neutral
4060	Love	Love
3981	Anger	Anger
4004	Anger	Anger
3716	Joy	Joy
3539	Anger	Anger
3967	Neutral	Neutral
3833	Joy	Neutral
4055	Neutral	Neutral
3625	Anger	Anger
3785	Anger	Anger
3534	Fear	Fear
3461	Anger	Anger
4062	Anger	Anger
3531	Joy	Joy
3402	Fear	Fear
3568	Joy	Joy
3827	Anger	Anger
3530	Joy	Joy
3376	Joy	Joy
3537	Neutral	Neutral
4044	Sadness	Sadness
3352	Joy	Joy
3653	Anger	Anger
4075	Joy	Joy
3835	Joy	Joy
3699	Anger	Anger
4079	Neutral	Neutral
3617	Sadness	Sadness
4072	Sadness	Neutral
3360	Joy	Joy
3407	Anger	Anger
4014	Anger	Anger
3714	Anger	Anger
3420	Anger	Anger
4005	Anger	Anger
3777	Neutral	Neutral
3855	Love	Love
4053	Joy	Joy
3671	Joy	Joy
4028	Sadness	Sadness
3670	Neutral	Neutral
3469	Joy	Joy
3458	Neutral	Neutral
3781	Fear	Fear
3987	Love	Love
4003	Neutral	Neutral
3992	Neutral	Neutral
3667	Neutral	Neutral
3863	Joy	Joy
3437	Neutral	Neutral
3415	Joy	Joy
3908	Joy	Joy
3474	Fear	Fear
4016	Neutral	Neutral
3921	Anger	Anger
3577	Neutral	Neutral
4018	Anger	Anger
3770	Joy	Joy
3847	Neutral	Neutral
3902	Sadness	Sadness
3832	Joy	Joy
3509	Anger	Anger
3428	Anger	Anger
3913	Joy	Joy
4054	Anger	Anger
3581	Neutral	Neutral
3936	Anger	Anger
3916	Neutral	Neutral
3465	Neutral	Neutral
3330	Sadness	Sadness
3488	Anger	Anger
3345	Joy	Joy
3834	Joy	Joy
3894	Joy	Joy
4031	Anger	Anger
3678	Joy	Joy
3940	Anger	Neutral
3569	Joy	Joy
3546	Joy	Joy
4051	Neutral	Neutral
3985	Neutral	Neutral
3339	Fear	Fear
3764	Anger	Anger
3615	Anger	Anger
3941	Neutral	Neutral
3934	Neutral	Neutral
3385	Joy	Joy
3370	Joy	Joy
3810	Sadness	Sadness
3688	Neutral	Neutral
3594	Joy	Neutral
3735	Sadness	Sadness
4071	Neutral	Neutral
4012	Sadness	Sadness
3727	Sadness	Sadness
3532	Joy	Joy
3990	Neutral	Neutral
3350	Neutral	Neutral
3512	Neutral	Neutral
3676	Sadness	Sadness
3366	Neutral	Neutral
3956	Joy	Joy
3751	Fear	Fear
3890	Joy	Joy
3496	Anger	Anger
3912	Anger	Anger
3728	Anger	Anger
3756	Neutral	Neutral
3931	Sadness	Sadness
3690	Anger	Anger
3533	Joy	Joy
3733	Joy	Joy
3683	Sadness	Sadness
3891	Joy	Joy
3955	Neutral	Neutral
3507	Joy	Joy
3374	Anger	Anger
3973	Joy	Joy
3521	Neutral	Neutral
3732	Neutral	Neutral
3346	Anger	Anger
3373	Neutral	Neutral
3746	Joy	Joy
3351	Neutral	Neutral
3901	Anger	Anger
3760	Neutral	Neutral
3620	Sadness	Sadness
3363	Neutral	Neutral
3398	Anger	Anger
3566	Joy	Joy
3709	Neutral	Neutral
3355	Anger	Anger
3657	Joy	Joy
3622	Neutral	Neutral
4067	Joy	Joy
3816	Anger	Anger
3669	Fear	Fear
3838	Sadness	Neutral
3483	Joy	Neutral
3500	Joy	Joy
3983	Joy	Joy
3868	Neutral	Neutral
3874	Anger	Anger
3954	Neutral	Neutral
3596	Anger	Anger
3340	Anger	Anger
3503	Sadness	Sadness
3797	Anger	Anger
3473	Anger	Anger
3501	Anger	Anger
3884	Neutral	Neutral
3450	Joy	Joy
3466	Anger	Neutral
3633	Joy	Joy
4008	Joy	Joy
3529	Sadness	Neutral
3543	Love	Love
3817	Neutral	Neutral
3854	Sadness	Neutral
3715	Joy	Joy
3413	Sadness	Sadness
4001	Neutral	Neutral
3689	Fear	Fear
4030	Neutral	Neutral
3882	Anger	Anger
3798	Love	Love
3775	Anger	Anger
3972	Neutral	Neutral
3702	Sadness	Neutral
3399	Anger	Anger
3823	Neutral	Neutral
4059	Love	Love
4913	Neutral	Neutral
4659	Neutral	Neutral
5835	Joy	Joy
4362	Sadness	Sadness
4318	Neutral	Neutral
6304	Love	Love
6265	Joy	Joy
4667	Love	Love
4280	Joy	Joy
6004	Anger	Anger
4207	Neutral	Neutral
6493	Joy	Joy
5558	Joy	Joy
5795	Anger	Anger
4855	Sadness	Sadness
5533	Joy	Neutral
5577	Neutral	Neutral
5987	Anger	Anger
6101	Joy	Joy
6019	Anger	Anger
4254	Joy	Joy
4127	Anger	Anger
6459	Neutral	Neutral
5564	Joy	Joy
5522	Joy	Joy
5392	Anger	Anger
4367	Joy	Joy
5481	Neutral	Neutral
5440	Joy	Joy
4508	Joy	Joy
5778	Neutral	Neutral
5158	Sadness	Sadness
5471	Sadness	Sadness
5075	Joy	Joy
5255	Neutral	Neutral
5739	Anger	Anger
5962	Neutral	Neutral
4133	Anger	Anger
5133	Love	Neutral
5287	Joy	Joy
5662	Neutral	Neutral
4154	Neutral	Neutral
4460	Neutral	Neutral
6462	Sadness	Sadness
5370	Joy	Joy
5206	Joy	Joy
5570	Sadness	Sadness
6058	Anger	Anger
6571	Sadness	Sadness
4370	Joy	Joy
4436	Anger	Anger
6562	Joy	Joy
4620	Fear	Fear
4140	Joy	Joy
4174	Joy	Joy
5283	Anger	Anger
5994	Anger	Anger
5264	Joy	Joy
5969	Neutral	Neutral
4292	Joy	Joy
4130	Anger	Anger
5945	Anger	Anger
6031	Anger	Anger
6107	Neutral	Neutral
5871	Fear	Fear
6187	Neutral	Neutral
4121	Joy	Joy
5926	Neutral	Neutral
5173	Sadness	Sadness
4156	Love	Love
5547	Anger	Anger
4483	Neutral	Neutral
5773	Sadness	Neutral
5236	Anger	Anger
6097	Love	Love
4521	Joy	Joy
4608	Sadness	Sadness
6300	Anger	Neutral
4873	Joy	Joy
5878	Fear	Fear
5989	Joy	Joy
5448	Neutral	Neutral
5295	Anger	Anger
4178	Love	Love
5061	Fear	Fear
4372	Anger	Anger
4135	Fear	Fear
5852	Joy	Joy
6576	Neutral	Neutral
6106	Joy	Joy
6419	Neutral	Neutral
4691	Sadness	Sadness
5125	Anger	Anger
4289	Sadness	Sadness
4757	Sadness	Neutral
5626	Sadness	Sadness
4942	Love	Love
6341	Anger	Anger
6307	Joy	Joy
5770	Joy	Joy
4635	Sadness	Sadness
5095	Anger	Anger
5765	Love	Love
4172	Anger	Anger
6008	Love	Love
5097	Anger	Anger
6481	Neutral	Neutral
5937	Neutral	Neutral
6059	Sadness	Sadness
5521	Sadness	Sadness
4925	Sadness	Neutral
5956	Sadness	Neutral
5503	Joy	Joy
4863	Sadness	Sadness
5830	Fear	Fear
5490	Sadness	Sadness
5709	Anger	Anger
5614	Sadness	Sadness
5018	Sadness	Sadness
5885	Love	Love
4629	Joy	Joy
4580	Joy	Joy
5379	Neutral	Neutral
5976	Joy	Joy
5682	Fear	Fear
4726	Joy	Joy
6334	Sadness	Neutral
4688	Neutral	Neutral
5307	Anger	Neutral
5641	Sadness	Sadness
5761	Joy	Joy
5832	Sadness	Sadness
6010	Neutral	Neutral
5231	Joy	Joy
4909	Neutral	Neutral
4426	Joy	Neutral
6305	Joy	Joy
6317	Sadness	Sadness
6554	Neutral	Neutral
4563	Love	Love
6151	Joy	Joy
6025	Love	Love
6179	Anger	Anger
4343	Sadness	Sadness
5030	Anger	Anger
5460	Neutral	Neutral
5862	Anger	Anger
4905	Joy	Joy
5644	Joy	Joy
4987	Sadness	Sadness
5949	Anger	Anger
4269	Anger	Anger
5317	Neutral	Neutral
5698	Neutral	Neutral
4654	Anger	Anger
6198	Joy	Joy
4736	Sadness	Neutral
4305	Joy	Joy
5444	Joy	Joy
5070	Joy	Joy
6111	Sadness	Sadness
5040	Joy	Neutral
5566	Neutral	Neutral
4666	Anger	Anger
6035	Joy	Joy
5050	Neutral	Neutral
4200	Joy	Joy
6253	Joy	Joy
5380	Joy	Joy
4261	Joy	Joy
4416	Anger	Anger
5942	Joy	Joy
5894	Joy	Joy
4490	Joy	Joy
6054	Anger	Anger
4234	Anger	Anger
6411	Joy	Joy
5675	Joy	Joy
4138	Neutral	Neutral
4681	Sadness	Sadness
4938	Love	Love
5781	Joy	Joy
6039	Sadness	Sadness
6532	Anger	Anger
5397	Sadness	Sadness
5122	Anger	Anger
4096	Sadness	Sadness
6243	Sadness	Sadness
4547	Joy	Joy
6120	Joy	Joy
4417	Love	Love
6355	Anger	Anger
4665	Joy	Joy
5013	Sadness	Sadness
4204	Love	Neutral
4985	Joy	Joy
4275	Joy	Joy
6422	Joy	Joy
4262	Sadness	Sadness
5716	Neutral	Neutral
4104	Sadness	Sadness
5758	Anger	Anger
4790	Joy	Joy
5510	Fear	Fear
4089	Joy	Neutral
5132	Sadness	Sadness
5393	Neutral	Neutral
6273	Neutral	Neutral
6268	Fear	Fear
4899	Joy	Joy
5200	Joy	Joy
6577	Neutral	Neutral
5300	Joy	Joy
4761	Anger	Anger
5213	Sadness	Sadness
5936	Joy	Joy
5955	Joy	Joy
4937	Joy	Joy
5465	Joy	Joy
6322	Love	Love
5561	Fear	Fear
5873	Joy	Joy
5148	Sadness	Sadness
4173	Sadness	Sadness
4593	Sadness	Sadness
5645	Love	Love
6454	Anger	Anger
4513	Sadness	Sadness
4447	Joy	Joy
5484	Anger	Anger
5114	Neutral	Neutral
5024	Joy	Joy
5589	Neutral	Neutral
6230	Joy	Joy
6024	Neutral	Neutral
5998	Anger	Anger
4142	Anger	Anger
5775	Anger	Anger
4558	Joy	Joy
4759	Joy	Neutral
5151	Sadness	Neutral
5973	Sadness	Sadness
4333	Joy	Joy
5500	Anger	Neutral
6351	Anger	Anger
5604	Joy	Joy
4617	Sadness	Sadness
6328	Joy	Joy
6291	Joy	Joy
5274	Sadness	Sadness
5635	Love	Love
6227	Anger	Anger
5383	Neutral	Neutral
6467	Anger	Anger
5128	Anger	Anger
6203	Sadness	Sadness
4973	Sadness	Sadness
4332	Joy	Joy
6129	Anger	Anger
4477	Anger	Neutral
5372	Sadness	Sadness
4551	Anger	Anger
6548	Anger	Anger
5915	Anger	Anger
4695	Love	Neutral
6271	Anger	Anger
6144	Neutral	Neutral
5667	Love	Love
6119	Anger	Anger
5849	Neutral	Neutral
4503	Joy	Joy
5576	Anger	Anger
5799	Anger	Anger
6312	Anger	Neutral
5540	Neutral	Neutral
5815	Neutral	Neutral
4646	Neutral	Neutral
4722	Anger	Anger
5413	Anger	Anger
5415	Joy	Joy
4389	Fear	Fear
6544	Love	Love
5848	Fear	Fear
4685	Anger	Anger
4839	Neutral	Neutral
6382	Anger	Neutral
5453	Joy	Joy
5349	Joy	Joy
6348	Neutral	Neutral
4536	Joy	Joy
5385	Joy	Joy
6497	Joy	Joy
4226	Sadness	Sadness
4197	Sadness	Sadness
5456	Joy	Joy
4538	Sadness	Sadness
4741	Love	Love
4099	Neutral	Neutral
5678	Neutral	Neutral
6262	Sadness	Sadness
4487	Joy	Joy
5495	Anger	Anger
5890	Neutral	Neutral
5571	Joy	Joy
5362	Neutral	Neutral
6536	Anger	Anger
5367	Joy	Joy
6556	Anger	Anger
5256	Joy	Joy
4168	Anger	Anger
4924	Anger	Anger
4443	Neutral	Neutral
4501	Fear	Neutral
4835	Love	Love
5149	Neutral	Neutral
6116	Sadness	Sadness
5674	Sadness	Sadness
4544	Joy	Joy
4590	Neutral	Neutral
4955	Sadness	Sadness
5858	Love	Love
5100	Anger	Anger
6157	Neutral	Neutral
6585	Neutral	Neutral
5098	Joy	Joy
6286	Anger	Anger
5143	Fear	Fear
6002	Joy	Joy
5159	Anger	Anger
5334	Joy	Joy
4904	Neutral	Neutral
4382	Joy	Joy
6225	Sadness	Sadness
6192	Neutral	Neutral
5777	Love	Love
6005	Neutral	Neutral
6172	Love	Love
5227	Joy	Joy
4673	Joy	Joy
6063	Sadness	Sadness
5497	Neutral	Neutral
5776	Anger	Anger
6482	Neutral	Neutral
4968	Sadness	Sadness
4129	Joy	Joy
5550	Love	Love
6565	Sadness	Sadness
5119	Sadness	Sadness
5463	Joy	Joy
4143	Joy	Joy
4926	Anger	Anger
4484	Love	Love
6444	Sadness	Neutral
4702	Fear	Fear
6190	Love	Love
5634	Sadness	Sadness
4107	Joy	Joy
5753	Anger	Anger
4162	Anger	Anger
5011	Joy	Joy
6124	Sadness	Sadness
5375	Joy	Joy
4158	Neutral	Neutral
4589	Sadness	Sadness
4719	Anger	Anger
4946	Anger	Anger
4249	Joy	Joy
6523	Anger	Anger
5346	Anger	Anger
5692	Fear	Fear
4368	Fear	Fear
4831	Joy	Joy
5142	Anger	Anger
4148	Love	Love
4353	Love	Love
4804	Joy	Neutral
4475	Sadness	Sadness
4522	Joy	Joy
4187	Joy	Neutral
4155	Joy	Joy
5554	Joy	Joy
4489	Anger	Anger
5549	Joy	Joy
5734	Joy	Joy
5298	Anger	Anger
5010	Joy	Joy
6325	Anger	Anger
6191	Sadness	Neutral
4885	Neutral	Neutral
5720	Joy	Joy
5850	Anger	Anger
5088	Sadness	Sadness
4429	Sadness	Sadness
6231	Joy	Joy
5272	Joy	Joy
5007	Joy	Joy
5813	Joy	Joy
6200	Anger	Anger
4651	Sadness	Sadness
6586	Neutral	Neutral
6194	Joy	Joy
5617	Love	Love
6011	Sadness	Sadness
4605	Neutral	Neutral
5963	Joy	Joy
4520	Joy	Joy
4451	Neutral	Neutral
6075	Anger	Anger
6104	Joy	Joy
6553	Sadness	Sadness
5321	Joy	Joy
5107	Anger	Anger
5071	Joy	Joy
5769	Fear	Fear
4196	Neutral	Neutral
4276	Sadness	Sadness
5485	Neutral	Neutral
5884	Neutral	Neutral
5742	Sadness	Sadness
5693	Neutral	Neutral
5700	Sadness	Neutral
6091	Joy	Joy
6164	Neutral	Neutral
4088	Anger	Anger
6551	Joy	Joy
4177	Fear	Neutral
5968	Neutral	Neutral
5418	Sadness	Sadness
6329	Joy	Joy
6168	Joy	Joy
5928	Neutral	Neutral
4902	Sadness	Sadness
4927	Love	Love
6207	Joy	Joy
4387	Joy	Joy
4959	Neutral	Neutral
6285	Anger	Anger
4125	Joy	Joy
4643	Love	Love
4550	Anger	Anger
5991	Joy	Joy
4330	Neutral	Neutral
4780	Joy	Joy
4400	Joy	Joy
5290	Joy	Joy
4991	Joy	Joy
5144	Anger	Anger
4889	Joy	Joy
5650	Joy	Joy
5846	Love	Love
5434	Anger	Anger
5783	Fear	Fear
4169	Joy	Joy
4338	Anger	Anger
4218	Joy	Joy
4748	Love	Love
5875	Joy	Joy
5333	Sadness	Sadness
5583	Sadness	Sadness
6455	Joy	Joy
5403	Sadness	Sadness
4348	Sadness	Sadness
5819	Neutral	Neutral
5216	Joy	Joy
5621	Anger	Anger
4610	Love	Love
4696	Joy	Joy
5265	Neutral	Neutral
6247	Joy	Joy
5400	Anger	Anger
4625	Joy	Joy
4524	Joy	Joy
4132	Joy	Joy
4746	Anger	Anger
5735	Neutral	Neutral
5787	Joy	Neutral
5580	Joy	Joy
5785	Fear	Fear
6540	Anger	Anger
5268	Anger	Anger
4949	Joy	Joy
5319	Love	Love
4912	Joy	Joy
4319	Fear	Fear
4164	Sadness	Sadness
4402	Joy	Joy
6433	Joy	Joy
32	Joy	Joy
294	Joy	Joy
760	Joy	Joy
248	Joy	Joy
770	Neutral	Neutral
803	Sadness	Sadness
744	Joy	Joy
866	Love	Love
1318	Anger	Anger
149	Fear	Fear
1073	Joy	Joy
1013	Joy	Joy
731	Anger	Anger
656	Love	Love
217	Joy	Joy
469	Anger	Anger
979	Anger	Anger
1308	Neutral	Neutral
1032	Neutral	Neutral
92	Joy	Joy
312	Neutral	Neutral
1233	Sadness	Sadness
558	Sadness	Sadness
936	Joy	Neutral
1217	Love	Love
730	Neutral	Neutral
1135	Sadness	Sadness
432	Neutral	Neutral
1116	Anger	Anger
373	Anger	Anger
1263	Neutral	Neutral
2458	Joy	Joy
2267	Fear	Fear
2826	Love	Love
2332	Anger	Anger
2900	Anger	Anger
2078	Fear	Fear
1532	Anger	Anger
2547	Joy	Joy
2631	Joy	Joy
3050	Neutral	Neutral
1669	Sadness	Sadness
2682	Neutral	Neutral
3945	Neutral	Neutral
3924	Neutral	Neutral
3389	Neutral	Neutral
3515	Joy	Joy
3966	Neutral	Neutral
3786	Fear	Fear
3717	Sadness	Sadness
3998	Joy	Joy
3636	Joy	Joy
3616	Joy	Joy
3359	Neutral	Neutral
3495	Love	Love
3607	Anger	Anger
3846	Anger	Anger
3752	Love	Love
3627	Joy	Joy
3879	Anger	Anger
3641	Sadness	Sadness
3528	Joy	Joy
3780	Sadness	Sadness
3438	Sadness	Sadness
3549	Neutral	Neutral
3765	Joy	Joy
3675	Fear	Neutral
3631	Anger	Anger
3935	Joy	Joy
3377	Joy	Joy
3792	Joy	Joy
3711	Anger	Anger
3979	Anger	Anger
3789	Joy	Joy
3946	Joy	Joy
3567	Neutral	Neutral
3984	Neutral	Neutral
5338	Fear	Neutral
6471	Joy	Joy
4202	Neutral	Neutral
5721	Sadness	Neutral
6499	Joy	Joy
5624	Anger	Anger
5101	Neutral	Neutral
4102	Neutral	Neutral
6339	Joy	Joy
5176	Joy	Joy
6490	Love	Love
4786	Sadness	Sadness
5532	Joy	Joy
11748	Neutral	Neutral
11954	Neutral	Neutral
9457	Joy	Joy
8113	Fear	Fear
11519	Neutral	Neutral
7261	Joy	Joy
12272	Joy	Joy
11037	Neutral	Neutral
7183	Neutral	Neutral
11308	Neutral	Neutral
12244	Anger	Anger
7057	Joy	Joy
12348	Neutral	Neutral
7483	Neutral	Neutral
10670	Fear	Neutral
8780	Anger	Anger
12378	Joy	Joy
9052	Neutral	Neutral
9802	Joy	Joy
7105	Neutral	Neutral
10209	Anger	Neutral
6709	Joy	Joy
6846	Joy	Neutral
9854	Anger	Anger
9814	Neutral	Neutral
11531	Joy	Joy
9647	Joy	Joy
7937	Sadness	Sadness
9205	Neutral	Neutral
9344	Sadness	Sadness
6776	Anger	Neutral
7697	Joy	Neutral
9269	Joy	Joy
9194	Neutral	Neutral
7521	Love	Love
9977	Anger	Anger
7090	Neutral	Neutral
8060	Sadness	Sadness
7049	Neutral	Neutral
10250	Anger	Anger
9421	Sadness	Sadness
6595	Neutral	Neutral
12418	Neutral	Neutral
10652	Neutral	Neutral
11897	Neutral	Neutral
10414	Neutral	Neutral
8881	Neutral	Neutral
8362	Sadness	Sadness
10283	Anger	Anger
9316	Fear	Neutral
12604	Neutral	Neutral
7881	Sadness	Sadness
12727	Joy	Joy
8142	Sadness	Neutral
9712	Joy	Joy
10846	Joy	Joy
6842	Joy	Joy
11782	Joy	Joy
7497	Neutral	Neutral
11677	Neutral	Neutral
9295	Neutral	Neutral
8852	Neutral	Neutral
10112	Sadness	Sadness
8510	Neutral	Neutral
8935	Anger	Anger
11018	Neutral	Neutral
10738	Neutral	Neutral
9034	Anger	Anger
10416	Joy	Joy
12066	Fear	Fear
7988	Anger	Anger
8181	Neutral	Neutral
8482	Anger	Anger
10262	Anger	Anger
7710	Joy	Joy
8420	Neutral	Neutral
8805	Neutral	Neutral
9947	Neutral	Neutral
6872	Neutral	Neutral
8865	Neutral	Neutral
10421	Anger	Anger
11049	Joy	Joy
10721	Joy	Joy
10076	Joy	Neutral
9196	Neutral	Neutral
7369	Anger	Anger
7798	Anger	Anger
7606	Love	Love
9897	Joy	Joy
9313	Neutral	Neutral
10441	Joy	Joy
11287	Neutral	Neutral
8454	Joy	Joy
8497	Joy	Joy
10257	Anger	Anger
8613	Neutral	Neutral
7202	Fear	Fear
6664	Anger	Anger
11266	Joy	Joy
10101	Anger	Anger
11985	Neutral	Neutral
12300	Sadness	Sadness
11569	Fear	Fear
10315	Sadness	Sadness
12084	Neutral	Neutral
9317	Neutral	Neutral
8810	Sadness	Sadness
9075	Joy	Joy
8072	Joy	Joy
8486	Neutral	Neutral
11080	Anger	Anger
9118	Joy	Joy
12211	Love	Love
11673	Sadness	Sadness
11234	Neutral	Neutral
11991	Love	Love
11940	Joy	Neutral
11894	Neutral	Neutral
7465	Neutral	Neutral
7110	Anger	Anger
9382	Neutral	Neutral
10736	Joy	Joy
7470	Sadness	Sadness
9053	Sadness	Sadness
10479	Joy	Joy
10801	Joy	Neutral
9872	Anger	Anger
12687	Neutral	Neutral
6998	Neutral	Neutral
6782	Joy	Joy
9816	Joy	Joy
9650	Neutral	Neutral
9312	Joy	Joy
10004	Anger	Anger
10461	Anger	Anger
11160	Fear	Neutral
9636	Joy	Joy
9890	Sadness	Neutral
6799	Fear	Fear
8009	Neutral	Neutral
8612	Sadness	Sadness
10955	Joy	Joy
7903	Anger	Anger
9229	Joy	Joy
6805	Anger	Anger
7021	Neutral	Neutral
7819	Neutral	Neutral
9482	Sadness	Sadness
7000	Neutral	Neutral
7008	Neutral	Neutral
9817	Neutral	Neutral
8389	Neutral	Neutral
10976	Neutral	Neutral
9130	Anger	Anger
11516	Love	Neutral
7272	Sadness	Neutral
6694	Neutral	Neutral
11865	Neutral	Neutral
8033	Neutral	Neutral
12816	Neutral	Neutral
8243	Joy	Joy
12820	Anger	Anger
7814	Joy	Joy
8672	Neutral	Neutral
9018	Neutral	Neutral
11138	Neutral	Neutral
12260	Anger	Anger
8906	Anger	Anger
10767	Fear	Neutral
9491	Neutral	Neutral
9522	Fear	Neutral
10102	Neutral	Neutral
10221	Joy	Joy
8771	Anger	Anger
6930	Anger	Anger
7379	Neutral	Neutral
10786	Sadness	Sadness
11599	Joy	Neutral
9520	Sadness	Neutral
7754	Anger	Anger
12442	Neutral	Neutral
10659	Neutral	Neutral
9025	Neutral	Neutral
10117	Anger	Anger
8029	Neutral	Neutral
8163	Neutral	Neutral
11505	Love	Love
8129	Sadness	Sadness
9099	Anger	Anger
8327	Anger	Anger
