ID	Labels	InitialLabels
3556	Joy	Joy
4042	Neutral	Anger
3353	Neutral	Neutral
3685	Neutral	Anger
3550	Anger	Neutral
3961	Neutral	Neutral
3464	Joy	Joy
3698	Neutral	Neutral
3739	Joy	Joy
3680	Anger	Anger
3336	Neutral	Neutral
3471	Neutral	Neutral
3771	Neutral	Joy
3755	Sadness	Sadness
4068	Neutral	Neutral
3557	Neutral	Fear
3825	Joy	Joy
3691	Neutral	Neutral
4025	Neutral	Neutral
4061	Fear	Sadness
3706	Anger	Fear
3364	Joy	Joy
3872	Joy	Joy
4015	Joy	Joy
3724	Joy	Joy
3393	Joy	Joy
3404	Joy	Joy
3387	Neutral	Joy
3618	Sadness	Neutral
3794	Joy	Joy
3673	Neutral	Neutral
3584	Sadness	Anger
3637	Neutral	Neutral
3435	Neutral	Anger
3379	Neutral	Neutral
3646	Neutral	Neutral
3628	Neutral	Neutral
3654	Neutral	Neutral
3726	Joy	Joy
3481	Sadness	Sadness
3588	Sadness	Sadness
3759	Love	Love
3805	Love	Love
3498	Neutral	Neutral
3540	Neutral	Neutral
3930	Neutral	Joy
3610	Neutral	Neutral
3821	Neutral	Neutral
3623	Sadness	Sadness
3431	Neutral	Anger
3793	Anger	Anger
3553	Neutral	Neutral
3358	Neutral	Neutral
3574	Neutral	Anger
4040	Joy	Joy
4022	Neutral	Anger
3757	Neutral	Anger
3722	Sadness	Sadness
3795	Neutral	Neutral
3784	Sadness	Neutral
3562	Joy	Love
4080	Fear	Fear
3482	Sadness	Anger
3489	Neutral	Neutral
3910	Neutral	Neutral
3592	Neutral	Neutral
3613	Neutral	Anger
4078	Neutral	Neutral
3624	Neutral	Joy
3573	Neutral	Neutral
3713	Joy	Joy
4011	Neutral	Joy
3405	Joy	Joy
3571	Neutral	Neutral
3988	Neutral	Anger
3749	Love	Joy
3587	Joy	Joy
3604	Sadness	Anger
4050	Neutral	Anger
3753	Neutral	Neutral
3958	Neutral	Joy
3813	Neutral	Neutral
3647	Neutral	Joy
3668	Sadness	Sadness
3769	Neutral	Love
3862	Neutral	Neutral
3873	Joy	Joy
3907	Neutral	Fear
3970	Neutral	Joy
3887	Neutral	Joy
3609	Neutral	Neutral
3968	Neutral	Neutral
3541	Joy	Joy
3960	Anger/Joy	Anger
3429	Joy	Joy
3745	Neutral	Joy
3892	Joy	Joy
4081	Neutral	Love
3995	Neutral	Love
3508	Joy	Joy
3440	Sadness	Anger
3368	Neutral	Neutral
3638	Neutral	Joy
3365	Neutral	Neutral
3812	Joy	Joy
4065	Neutral	Anger
3621	Joy	Joy
3362	Neutral	Anger
3788	Neutral	Joy
3929	Neutral	Anger
3523	Neutral	Anger
3565	Sadness	Neutral
3875	Neutral	Joy
3762	Sadness	Anger
3674	Neutral	Neutral
3723	Love	Joy
3877	Neutral	Neutral
3693	Anger	Anger
3558	Sadness	Anger
3719	Neutral	Neutral
3526	Neutral	Neutral
3576	Neutral	Neutral
3809	Sadness	Anger
3982	Sadness	Anger
3455	Neutral	Anger
3409	Joy	Joy
3819	Neutral	Neutral
3750	Joy	Joy
3510	Joy	Joy
3830	Neutral	Neutral
3914	Neutral	Sadness
3453	Neutral	Neutral
3858	Neutral	Joy
3419	Sadness	Anger
3829	Joy	Joy
3582	Joy	Joy
3866	Anger	Anger
3754	Neutral	Sadness
4049	Neutral	Joy
3861	Sadness	Anger
3742	Neutral	Neutral
3758	Neutral	Sadness
3661	Neutral	Anger
3475	Neutral	Neutral
3738	Anger	Fear
3939	Joy	Joy
4002	Neutral	Sadness
3928	Anger	Neutral
3743	Sadness	Anger
3953	Anger	Anger
3919	Neutral	Anger
3418	Sadness	Sadness
3548	Neutral	Neutral
3962	Neutral	Anger
3993	Sadness	Anger
3602	Neutral	Anger
3665	Neutral	Neutral
3517	Joy	Neutral
4069	Anger	Neutral
4077	Sadness	Sadness
3729	Neutral	Neutral
3925	Anger	Joy
3490	Fear	Neutral
3980	Joy	Joy
3468	Fear	Fear
3888	Neutral	Neutral
3949	Joy	Joy
4047	Fear	Fear
4057	Neutral	Sadness
3799	Neutral	Neutral
3497	Neutral	Neutral
4000	Neutral	Sadness
3448	Neutral	Neutral
3462	Neutral	Joy
3598	Neutral	Neutral
3411	Neutral	Neutral
3400	Joy	Anger
3361	Neutral	Neutral
3516	Sadness	Sadness
3575	Joy	Joy
3703	Neutral	Anger
3926	Neutral	Neutral
4076	Fear	Fear
4056	Neutral	Neutral
3342	Joy	Joy
3414	Neutral	Neutral
3897	Neutral	Neutral
3337	Neutral	Anger
3871	Neutral	Neutral
3965	Sadness	Neutral
3937	Neutral	Fear
3417	Sadness	Anger
3333	Anger	Neutral
3499	Joy	Joy
3511	Neutral	Sadness
3538	Neutral	Joy
3544	Neutral	Neutral
3578	Anger	Neutral
3386	Neutral	Fear
3432	Sadness	Sadness
3416	Anger	Anger
3859	Sadness	Anger
3383	Joy	Neutral
3886	Neutral	Sadness
3662	Neutral	Fear
3975	Anger	Neutral
4039	Joy	Joy
3923	Neutral	Neutral
3395	Joy	Joy
3433	Neutral	Neutral
3459	Anger	Anger
3443	Neutral	Neutral
3341	Fear	Fear
3504	Anger	Anger
3905	Joy	Joy
3851	Joy	Joy
3648	Fear	Anger
3843	Sadness	Sadness
3477	Sadness	Sadness
3860	Neutral	Neutral
3401	Anger	Sadness
3328	Fear	Neutral
3595	Anger	Anger
3434	Neutral	Sadness
3978	Neutral	Neutral
3848	Neutral	Neutral
3423	Joy	Joy
3969	Neutral	Neutral
3701	Neutral	Anger
3334	Anger	Anger
4006	Neutral	Neutral
3885	Joy	Joy
3677	Neutral	Neutral
3773	Neutral	Joy
3619	Anger	Neutral
4033	Neutral	Neutral
4063	Neutral	Anger
3763	Neutral	Anger
4029	Neutral	Joy
3484	Sadness	Anger
3456	Neutral	Anger
3349	Joy	Joy
3922	Neutral	Neutral
3951	Neutral	Anger
3441	Neutral	Neutral
3630	Joy	Joy
3932	Neutral	Neutral
3747	Neutral	Joy
3589	Neutral	Sadness
3878	Neutral	Neutral
3725	Anger	Anger
3338	Neutral	Anger
3898	Neutral	Neutral
3551	Love	Love
3554	Anger	Anger
3682	Anger	Anger
3442	Neutral	Neutral
3803	Neutral	Fear
3976	Anger	Joy
3889	Sadness	Anger
3837	Neutral	Fear
4052	Joy	Joy
4020	Anger	Sadness
3590	Neutral	Joy
3950	Anger	Anger
3492	Neutral	Neutral
3552	Sadness	Neutral
3658	Neutral	Anger
4021	Neutral	Sadness
3639	Anger	Sadness
3542	Joy	Joy
3893	Neutral	Fear
3964	Joy	Joy
3679	Neutral	Joy
3864	Neutral	Anger
3335	Neutral	Neutral
3811	Neutral	Joy
3424	Anger	Anger
3849	Joy	Joy
3989	Sadness	Sadness
3460	Anger	Anger
3480	Neutral	Joy
3761	Neutral	Neutral
3427	Neutral	Neutral
3452	Neutral	Sadness
3605	Neutral	Neutral
4060	Sadness	Love
3981	Neutral	Anger
4004	Sadness	Anger
3716	Love	Joy
3539	Sadness	Anger
3967	Neutral	Neutral
3833	Joy	Neutral
4055	Neutral	Neutral
3625	Anger	Anger
3785	Neutral	Anger
3534	Neutral	Fear
3461	Anger	Anger
4062	Anger	Anger
3531	Joy	Joy
3402	Neutral	Fear
3568	Neutral	Joy
3827	Anger	Anger
3530	Joy	Joy
3376	Joy	Joy
3537	Neutral	Neutral
4044	Neutral	Sadness
3352	Joy	Joy
3653	Anger	Anger
4075	Joy	Joy
3835	Joy	Joy
3699	Neutral	Anger
4079	Neutral	Neutral
3617	Anger	Sadness
4072	Sadness	Neutral
3360	Joy	Joy
3407	Neutral	Anger
4014	Neutral	Anger
3714	Anger	Anger
3420	Sadness	Anger
4005	Neutral	Anger
3777	Neutral	Neutral
3855	Neutral	Love
4053	Joy	Joy
3671	Joy	Joy
4028	Anger	Sadness
3670	Neutral	Neutral
3469	Love	Joy
3458	Neutral	Neutral
3781	Neutral	Fear
3987	Love	Love
4003	Neutral	Neutral
3992	Neutral	Neutral
3667	Neutral	Neutral
3863	Joy	Joy
3437	Neutral	Neutral
3415	Joy	Joy
3908	Neutral	Joy
3474	Anger	Fear
4016	Neutral	Neutral
3921	Anger	Anger
3577	Neutral	Neutral
4018	Anger	Anger
3770	Sadness	Joy
3847	Neutral	Neutral
3902	Sadness	Sadness
3832	Joy	Joy
3509	Neutral	Anger
3428	Anger	Anger
3913	Joy	Joy
4054	Anger	Anger
3581	Neutral	Neutral
3936	Fear	Anger
3916	Neutral	Neutral
3465	Neutral	Neutral
3330	Sadness	Sadness
3488	Sadness	Anger
3345	Neutral	Joy
3834	Neutral	Joy
3894	Neutral	Joy
4031	Anger	Anger
3678	Joy	Joy
3940	Anger	Neutral
3569	Joy	Joy
3546	Joy	Joy
4051	Neutral	Neutral
3985	Neutral	Neutral
3339	Sadness	Fear
3764	Sadness	Anger
3615	Neutral	Anger
3941	Neutral	Neutral
3934	Neutral	Neutral
3385	Joy	Joy
3370	Neutral	Joy
3810	Sadness	Sadness
3688	Neutral	Neutral
3594	Joy	Neutral
3735	Anger	Sadness
4071	Neutral	Neutral
4012	Anger	Sadness
3727	Fear	Sadness
3532	Joy	Joy
3990	Neutral	Neutral
3350	Neutral	Neutral
3512	Neutral	Neutral
3676	Sadness	Sadness
3366	Neutral	Neutral
3956	Joy	Joy
3751	Sadness	Fear
3890	Joy	Joy
3496	Neutral	Anger
3912	Joy	Anger
3728	Sadness	Anger
3756	Neutral	Neutral
3931	Sadness	Sadness
3690	Neutral	Anger
3533	Joy	Joy
3733	Joy	Joy
3683	Sadness	Sadness
3891	Neutral	Joy
3955	Neutral	Neutral
3507	Joy	Joy
3374	Anger	Anger
3973	Joy	Joy
3521	Neutral	Neutral
3732	Neutral	Neutral
3346	Neutral	Anger
3373	Neutral	Neutral
3746	Neutral	Joy
3351	Neutral	Neutral
3901	Sadness	Anger
3760	Neutral	Neutral
3620	Neutral	Sadness
3363	Neutral	Neutral
3398	Sadness	Anger
3566	Joy	Joy
3709	Neutral	Neutral
3355	Anger	Anger
3657	Neutral	Joy
3622	Neutral	Neutral
4067	Neutral	Joy
3816	Neutral	Anger
3669	Sadness	Fear
3838	Sadness	Neutral
3483	Joy	Neutral
3500	Joy	Joy
3983	Joy	Joy
3868	Neutral	Neutral
3874	Anger	Anger
3954	Neutral	Neutral
3596	Anger	Anger
3340	Anger	Anger
3503	Neutral	Sadness
3797	Sadness	Anger
3473	Anger	Anger
3501	Anger	Anger
3884	Neutral	Neutral
3450	Joy	Joy
3466	Anger	Neutral
3633	Joy	Joy
4008	Neutral	Joy
3529	Sadness	Neutral
3543	Neutral	Love
3817	Neutral	Neutral
3854	Sadness	Neutral
3715	Joy	Joy
3413	Anger	Sadness
4001	Neutral	Neutral
3689	Sadness	Fear
4030	Neutral	Neutral
3882	Neutral	Anger
3798	Joy	Love
3775	Anger	Anger
3972	Neutral	Neutral
3702	Sadness	Neutral
3399	Sadness	Anger
3823	Neutral	Neutral
4059	Love	Love
4913	Neutral	Neutral
4659	Neutral	Neutral
5835	Joy	Joy
4362	Neutral	Sadness
4318	Neutral	Neutral
6304	Joy	Love
6265	Neutral	Joy
4667	Love	Love
4280	Joy	Joy
6004	Neutral	Anger
4207	Neutral	Neutral
6493	Joy	Joy
5558	Joy	Joy
5795	Sadness	Anger
4855	Neutral	Sadness
5533	Joy	Neutral
5577	Neutral	Neutral
5987	Sadness	Anger
6101	Neutral	Joy
6019	Fear	Anger
4254	Joy	Joy
4127	Neutral	Anger
6459	Neutral	Neutral
5564	Neutral	Joy
5522	Joy	Joy
5392	Sadness	Anger
4367	Joy	Joy
5481	Neutral	Neutral
5440	Neutral	Joy
4508	Neutral	Joy
5778	Neutral	Neutral
5158	Sadness	Sadness
5471	Sadness	Sadness
5075	Neutral	Joy
5255	Neutral	Neutral
5739	Anger	Anger
5962	Neutral	Neutral
4133	Neutral	Anger
5133	Love	Neutral
5287	Neutral	Joy
5662	Neutral	Neutral
4154	Neutral	Neutral
4460	Neutral	Neutral
6462	Sadness	Sadness
5370	Neutral	Joy
5206	Joy	Joy
5570	Fear	Sadness
6058	Neutral	Anger
6571	Neutral	Sadness
4370	Joy	Joy
4436	Sadness	Anger
6562	Neutral	Joy
4620	Sadness	Fear
4140	Neutral	Joy
4174	Joy	Joy
5283	Sadness	Anger
5994	Anger	Anger
5264	Love	Joy
5969	Neutral	Neutral
4292	Neutral	Joy
4130	Neutral	Anger
5945	Sadness	Anger
6031	Sadness	Anger
6107	Neutral	Neutral
5871	Neutral	Fear
6187	Neutral	Neutral
4121	Neutral	Joy
5926	Neutral	Neutral
5173	Neutral	Sadness
4156	Love	Love
5547	Anger	Anger
4483	Neutral	Neutral
5773	Sadness	Neutral
5236	Anger	Anger
6097	Love	Love
4521	Joy	Joy
4608	Anger	Sadness
6300	Anger	Neutral
4873	Neutral	Joy
5878	Sadness	Fear
5989	Neutral	Joy
5448	Neutral	Neutral
5295	Sadness	Anger
4178	Joy	Love
5061	Neutral	Fear
4372	Neutral	Anger
4135	Sadness	Fear
5852	Joy	Joy
6576	Neutral	Neutral
6106	Neutral	Joy
6419	Neutral	Neutral
4691	Anger	Sadness
5125	Sadness	Anger
4289	Sadness	Sadness
4757	Sadness	Neutral
5626	Sadness	Sadness
4942	Sadness	Love
6341	Neutral	Anger
6307	Joy	Joy
5770	Joy	Joy
4635	Sadness	Sadness
5095	"This tweet is not in English, so I cannot provide an accurate emotion label without understanding the content. However, based on the characters used, this appears to be written in a Slavic language like Russian or Ukrainian. I would need a translation of the tweet's meaning to English in order to assess the emotion expressed. Without knowing what the tweet is saying, I do not have enough information to determine if the 'Anger' label is appropriate or suggest a different emotion label. Please provide an English translation if you would like me to attempt to classify the emotional content"	Anger
5765	Joy	Love
4172	Sadness	Anger
6008	Love	Love
5097	Anger	Anger
6481	Neutral	Neutral
5937	Neutral	Neutral
6059	Anger	Sadness
5521	Neutral	Sadness
4925	Sadness	Neutral
5956	Sadness	Neutral
5503	Joy	Joy
4863	Sadness	Sadness
5830	Neutral	Fear
5490	Love	Sadness
5709	Love	Anger
5614	Sadness	Sadness
5018	Sadness	Sadness
5885	Love	Love
4629	Joy	Joy
4580	Neutral	Joy
5379	Neutral	Neutral
5976	Joy	Joy
5682	Sadness	Fear
4726	Joy	Joy
6334	Sadness	Neutral
4688	Neutral	Neutral
5307	Anger	Neutral
5641	Neutral	Sadness
5761	Anger	Joy
5832	Sadness	Sadness
6010	Neutral	Neutral
5231	Joy	Joy
4909	Neutral	Neutral
4426	Joy	Neutral
6305	Neutral	Joy
6317	Sadness	Sadness
6554	Neutral	Neutral
4563	Neutral	Love
6151	Neutral	Joy
6025	Love	Love
6179	Sadness	Anger
4343	Sadness	Sadness
5030	Neutral	Anger
5460	Neutral	Neutral
5862	Anger	Anger
4905	Joy	Joy
5644	Love	Joy
4987	Love	Sadness
5949	Neutral	Anger
4269	Sadness	Anger
5317	Neutral	Neutral
5698	Neutral	Neutral
4654	Anger	Anger
6198	Joy	Joy
4736	Sadness	Neutral
4305	Joy	Joy
5444	Joy	Joy
5070	Neutral	Joy
6111	Sadness	Sadness
5040	Joy	Neutral
5566	Neutral	Neutral
4666	Anger	Anger
6035	Neutral	Joy
5050	Neutral	Neutral
4200	Joy	Joy
6253	Joy	Joy
5380	Anger	Joy
4261	Sadness	Joy
4416	Anger	Anger
5942	Neutral	Joy
5894	Joy	Joy
4490	Neutral	Joy
6054	Neutral	Anger
4234	Sadness	Anger
6411	Neutral	Joy
5675	Joy	Joy
4138	Neutral	Neutral
4681	Sadness	Sadness
4938	Love	Love
5781	Neutral	Joy
6039	Sadness	Sadness
6532	Sadness	Anger
5397	Neutral	Sadness
5122	Neutral	Anger
4096	Sadness	Sadness
6243	Sadness	Sadness
4547	Neutral	Joy
6120	Joy	Joy
4417	Love	Love
6355	Sadness	Anger
4665	Love	Joy
5013	Neutral	Sadness
4204	Love	Neutral
4985	Joy	Joy
4275	Neutral	Joy
6422	Joy	Joy
4262	Anger	Sadness
5716	Neutral	Neutral
4104	Love	Sadness
5758	Sadness	Anger
4790	Joy	Joy
5510	Neutral	Fear
4089	Joy	Neutral
5132	Anger	Sadness
5393	Neutral	Neutral
6273	Neutral	Neutral
6268	Joy	Fear
4899	Neutral	Joy
5200	Joy	Joy
6577	Neutral	Neutral
5300	Neutral	Joy
4761	Sadness	Anger
5213	Sadness	Sadness
5936	Sadness	Joy
5955	Joy	Joy
4937	Neutral	Joy
5465	Sadness	Joy
6322	Love	Love
5561	Sadness	Fear
5873	Joy	Joy
5148	Fear	Sadness
4173	Neutral	Sadness
4593	Neutral	Sadness
5645	Joy	Love
6454	Neutral	Anger
4513	Sadness	Sadness
4447	Joy	Joy
5484	Sadness	Anger
5114	Neutral	Neutral
5024	Joy	Joy
5589	Neutral	Neutral
6230	Anger	Joy
6024	Neutral	Neutral
5998	Anger	Anger
4142	Neutral	Anger
5775	Anger	Anger
4558	Joy	Joy
4759	Joy	Neutral
5151	Sadness	Neutral
5973	Fear	Sadness
4333	Joy	Joy
5500	Anger	Neutral
6351	Sadness	Anger
5604	Joy	Joy
4617	Sadness	Sadness
6328	Joy	Joy
6291	Joy	Joy
5274	Neutral	Sadness
5635	Love	Love
6227	Sadness	Anger
5383	Neutral	Neutral
6467	Neutral	Anger
5128	Anger	Anger
6203	Anger	Sadness
4973	Neutral	Sadness
4332	Joy	Joy
6129	Anger	Anger
4477	Anger	Neutral
5372	Neutral	Sadness
4551	Neutral	Anger
6548	Sadness	Anger
5915	Sadness	Anger
4695	Love	Neutral
6271	Joy	Anger
6144	Neutral	Neutral
5667	Love	Love
6119	Neutral	Anger
5849	Neutral	Neutral
4503	Neutral	Joy
5576	Joy	Anger
5799	Neutral	Anger
6312	Anger	Neutral
5540	Neutral	Neutral
5815	Neutral	Neutral
4646	Neutral	Neutral
4722	Sadness	Anger
5413	Fear	Anger
5415	Neutral	Joy
4389	Fear	Fear
6544	Sadness	Love
5848	Sadness	Fear
4685	Neutral	Anger
4839	Neutral	Neutral
6382	Anger	Neutral
5453	Joy	Joy
5349	Anger	Joy
6348	Neutral	Neutral
4536	Joy	Joy
5385	Joy	Joy
6497	Neutral	Joy
4226	Neutral	Sadness
4197	Neutral	Sadness
5456	Neutral	Joy
4538	Anger	Sadness
4741	Love	Love
4099	Neutral	Neutral
5678	Neutral	Neutral
6262	Neutral	Sadness
4487	Joy	Joy
5495	Sadness	Anger
5890	Neutral	Neutral
5571	Joy	Joy
5362	Neutral	Neutral
6536	Sadness	Anger
5367	Joy	Joy
6556	Fear	Anger
5256	Joy	Joy
4168	Sadness	Anger
4924	Anger	Anger
4443	Neutral	Neutral
4501	Fear	Neutral
4835	Sadness	Love
5149	Neutral	Neutral
6116	Neutral	Sadness
5674	Neutral	Sadness
4544	Joy	Joy
4590	Neutral	Neutral
4955	Fear	Sadness
5858	Love	Love
5100	Neutral	Anger
6157	Neutral	Neutral
6585	Neutral	Neutral
5098	Joy	Joy
6286	Joy	Anger
5143	Sadness	Fear
6002	Neutral	Joy
5159	Anger	Anger
5334	Neutral	Joy
4904	Neutral	Neutral
4382	Neutral	Joy
6225	Sadness	Sadness
6192	Neutral	Neutral
5777	Love	Love
6005	Neutral	Neutral
6172	Love	Love
5227	Neutral	Joy
4673	Joy	Joy
6063	Anger	Sadness
5497	Neutral	Neutral
5776	Anger	Anger
6482	Neutral	Neutral
4968	Sadness	Sadness
4129	Fear	Joy
5550	Sadness	Love
6565	Sadness	Sadness
5119	Sadness	Sadness
5463	Joy	Joy
4143	Neutral	Joy
4926	Joy	Anger
4484	Joy	Love
6444	Sadness	Neutral
4702	Neutral	Fear
6190	Love	Love
5634	Neutral	Sadness
4107	Joy	Joy
5753	Anger	Anger
4162	Anger	Anger
5011	Love	Joy
6124	Sadness	Sadness
5375	Anger	Joy
4158	Neutral	Neutral
4589	Neutral	Sadness
4719	Sadness	Anger
4946	Neutral	Anger
4249	Joy	Joy
6523	Neutral	Anger
5346	Neutral	Anger
5692	Neutral	Fear
4368	Joy	Fear
4831	Joy	Joy
5142	Neutral	Anger
4148	Sadness	Love
4353	Love	Love
4804	Joy	Neutral
4475	Sadness	Sadness
4522	Joy	Joy
4187	Joy	Neutral
4155	Neutral	Joy
5554	Sadness	Joy
4489	Sadness	Anger
5549	Joy	Joy
5734	Neutral	Joy
5298	Anger	Anger
5010	Neutral	Joy
6325	Sadness	Anger
6191	Sadness	Neutral
4885	Neutral	Neutral
5720	Neutral	Joy
5850	Neutral	Anger
5088	Anger	Sadness
4429	Sadness	Sadness
6231	Neutral	Joy
5272	Neutral	Joy
5007	Neutral	Joy
5813	Joy	Joy
6200	Neutral	Anger
4651	Sadness	Sadness
6586	Neutral	Neutral
6194	Neutral	Joy
5617	Love	Love
6011	Neutral	Sadness
4605	Neutral	Neutral
5963	Joy	Joy
4520	Sadness	Joy
4451	Neutral	Neutral
6075	Sadness	Anger
6104	Sadness	Joy
6553	Sadness	Sadness
5321	Joy	Joy
5107	Neutral	Anger
5071	Sadness	Joy
5769	Joy	Fear
4196	Neutral	Neutral
4276	Neutral	Sadness
5485	Neutral	Neutral
5884	Neutral	Neutral
5742	Sadness	Sadness
5693	Neutral	Neutral
5700	Sadness	Neutral
6091	Joy	Joy
6164	Neutral	Neutral
4088	Sadness	Anger
6551	"Neutral

The tweet does not strongly convey any of the listed emotions (Love, Joy, Anger, Fear, Sadness). It is more of a descriptive passage focusing on Holmes' character and his reaction to a task. Therefore, the most appropriate label for this tweet is Neutral"	Joy
4177	Fear	Neutral
5968	Neutral	Neutral
5418	Anger	Sadness
6329	Neutral	Joy
6168	Neutral	Joy
5928	Neutral	Neutral
4902	Sadness	Sadness
4927	Love	Love
6207	Neutral	Joy
4387	Neutral	Joy
4959	Neutral	Neutral
6285	Sadness	Anger
4125	Neutral	Joy
4643	Love	Love
4550	Neutral	Anger
5991	Neutral	Joy
4330	Neutral	Neutral
4780	Neutral	Joy
4400	Joy	Joy
5290	Neutral	Joy
4991	Joy	Joy
5144	Neutral	Anger
4889	Neutral	Joy
5650	Anger	Joy
5846	Anger	Love
5434	Neutral	Anger
5783	Fear	Fear
4169	Joy	Joy
4338	Anger	Anger
4218	Neutral	Joy
4748	Love	Love
5875	Joy	Joy
5333	Sadness	Sadness
5583	Sadness	Sadness
6455	Joy	Joy
5403	Sadness	Sadness
4348	Anger	Sadness
5819	Neutral	Neutral
5216	Joy	Joy
5621	Anger	Anger
4610	Neutral	Love
4696	Neutral	Joy
5265	Neutral	Neutral
6247	Anger	Joy
5400	Neutral	Anger
4625	Neutral	Joy
4524	Neutral	Joy
4132	Neutral	Joy
4746	Neutral	Anger
5735	Neutral	Neutral
5787	Joy	Neutral
5580	Neutral	Joy
5785	Sadness	Fear
6540	Sadness	Anger
5268	Neutral	Anger
4949	Joy	Joy
5319	Love	Love
4912	Joy	Joy
4319	Fear	Fear
4164	Neutral	Sadness
4402	Joy	Joy
6433	Joy	Joy
32	Joy	Joy
294	Love	Joy
760	Joy	Joy
248	Joy	Joy
770	Neutral	Neutral
803	Sadness	Sadness
744	Neutral	Joy
866	Joy	Love
1318	Anger	Anger
149	Neutral	Fear
1073	Joy	Joy
1013	Neutral	Joy
731	Anger	Anger
656	Love	Love
217	Joy	Joy
469	Anger	Anger
979	Sadness	Anger
1308	Neutral	Neutral
1032	Neutral	Neutral
92	Joy	Joy
312	Neutral	Neutral
1233	Sadness	Sadness
558	Sadness	Sadness
936	Joy	Neutral
1217	Love	Love
730	Neutral	Neutral
1135	Sadness	Sadness
432	Neutral	Neutral
1116	Anger	Anger
373	Sadness	Anger
1263	Neutral	Neutral
2458	Joy	Joy
2267	Neutral	Fear
2826	Neutral	Love
2332	Anger	Anger
2900	Anger	Anger
2078	Sadness	Fear
1532	Sadness	Anger
2547	Joy	Joy
2631	Neutral	Joy
3050	Neutral	Neutral
1669	Neutral	Sadness
2682	Neutral	Neutral
3945	Neutral	Neutral
3924	Neutral	Neutral
3389	Neutral	Neutral
3515	Neutral	Joy
3966	Neutral	Neutral
3786	Fear	Fear
3717	Neutral	Sadness
3998	Joy	Joy
3636	Neutral	Joy
3616	Joy	Joy
3359	Neutral	Neutral
3495	Love	Love
3607	Neutral	Anger
3846	Anger	Anger
3752	Neutral	Love
3627	Joy	Joy
3879	Anger	Anger
3641	Sadness	Sadness
3528	Neutral	Joy
3780	Neutral	Sadness
3438	Anger	Sadness
3549	Neutral	Neutral
3765	Joy	Joy
3675	Fear	Neutral
3631	Anger	Anger
3935	Joy	Joy
3377	Joy	Joy
3792	Neutral	Joy
3711	Neutral	Anger
3979	Anger	Anger
3789	Joy	Joy
3946	Neutral	Joy
3567	Neutral	Neutral
3984	Neutral	Neutral
5338	Fear	Neutral
6471	Joy	Joy
4202	Neutral	Neutral
5721	Sadness	Neutral
6499	Neutral	Joy
5624	Anger	Anger
5101	Neutral	Neutral
4102	Neutral	Neutral
6339	Joy	Joy
5176	Joy	Joy
6490	Love	Love
4786	Neutral	Sadness
5532	Sadness	Joy
11748	Neutral	Neutral
11954	Neutral	Neutral
9457	Joy	Joy
8113	Neutral	Fear
11519	Neutral	Neutral
7261	Neutral	Joy
12272	Joy	Joy
11037	Neutral	Neutral
7183	Neutral	Neutral
11308	Neutral	Neutral
12244	Sadness	Anger
7057	Joy	Joy
12348	Neutral	Neutral
7483	Neutral	Neutral
10670	Fear	Neutral
8780	Sadness	Anger
12378	Neutral	Joy
9052	Neutral	Neutral
9802	Joy	Joy
7105	Neutral	Neutral
10209	Anger	Neutral
6709	Love	Joy
6846	Joy	Neutral
9854	Sadness	Anger
9814	Neutral	Neutral
11531	Neutral	Joy
9647	Love	Joy
7937	Neutral	Sadness
9205	Neutral	Neutral
9344	Sadness	Sadness
6776	Anger	Neutral
7697	Joy	Neutral
9269	Neutral	Joy
9194	Neutral	Neutral
7521	Neutral	Love
9977	Neutral	Anger
7090	Neutral	Neutral
8060	Neutral	Sadness
7049	Neutral	Neutral
10250	Anger	Anger
9421	Neutral	Sadness
6595	Neutral	Neutral
12418	Neutral	Neutral
10652	Neutral	Neutral
11897	Neutral	Neutral
10414	Neutral	Neutral
8881	Neutral	Neutral
8362	Neutral	Sadness
10283	Neutral	Anger
9316	Fear	Neutral
12604	Neutral	Neutral
7881	Neutral	Sadness
12727	Neutral	Joy
8142	Sadness	Neutral
9712	Joy	Joy
10846	Joy	Joy
6842	Neutral	Joy
11782	Neutral	Joy
7497	Neutral	Neutral
11677	Neutral	Neutral
9295	Neutral	Neutral
8852	Neutral	Neutral
10112	Sadness	Sadness
8510	Neutral	Neutral
8935	Neutral	Anger
11018	Neutral	Neutral
10738	Neutral	Neutral
9034	Anger	Anger
10416	Neutral	Joy
12066	Sadness	Fear
7988	Anger	Anger
8181	Neutral	Neutral
8482	Anger	Anger
10262	Fear	Anger
7710	Neutral	Joy
8420	Neutral	Neutral
8805	Neutral	Neutral
9947	Neutral	Neutral
6872	Neutral	Neutral
8865	Neutral	Neutral
10421	Neutral	Anger
11049	Neutral	Joy
10721	Joy	Joy
10076	Joy	Neutral
9196	Neutral	Neutral
7369	Fear	Anger
7798	Neutral	Anger
7606	Love	Love
9897	Joy	Joy
9313	Neutral	Neutral
10441	Joy	Joy
11287	Neutral	Neutral
8454	Neutral	Joy
8497	Love	Joy
10257	Neutral	Anger
8613	Neutral	Neutral
7202	Sadness	Fear
6664	Neutral	Anger
11266	Neutral	Joy
10101	Neutral	Anger
11985	Neutral	Neutral
12300	Neutral	Sadness
11569	Neutral	Fear
10315	Neutral	Sadness
12084	Neutral	Neutral
9317	Neutral	Neutral
8810	Neutral	Sadness
9075	Joy	Joy
8072	Joy	Joy
8486	Neutral	Neutral
11080	Anger	Anger
9118	Joy	Joy
12211	Joy	Love
11673	Sadness	Sadness
