ID	Labels	InitialLabels
215	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1300	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1321	Neutral	Neutral
1220	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
679	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
41	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
560	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1150	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1196	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6	Joy	Neutral
10	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
911	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1260	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
83	Neutral	Neutral
1168	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
161	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
94	Neutral	Neutral
1004	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
824	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
721	Neutral	Neutral
84	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
214	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1303	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
846	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1239	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
397	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
524	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
302	Neutral	Neutral
346	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
447	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
840	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
239	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
802	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
611	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1195	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
429	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
811	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
620	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1238	Neutral	Neutral
690	Neutral	Neutral
1118	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
216	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
879	Neutral	Neutral
266	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
31	Neutral	Neutral
1003	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
883	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
781	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
511	Neutral	Neutral
311	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
616	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
65	Neutral	Neutral
1134	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
822	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
991	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
547	Neutral	Neutral
464	Neutral	Neutral
1028	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
341	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1154	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1191	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1189	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
458	Neutral	Neutral
1203	Joy	Neutral
834	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
330	Neutral	Neutral
671	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
167	Neutral	Neutral
1072	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
275	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
264	Neutral	Neutral
1010	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1040	Neutral	Neutral
1149	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
491	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
910	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
427	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
536	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
931	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
771	Neutral	Neutral
1241	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
60	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
982	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
159	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
415	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1247	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1294	Neutral	Neutral
422	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
710	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
999	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
47	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
228	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1173	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1200	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
398	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
403	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
124	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
514	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
297	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
121	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
114	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
702	Neutral	Neutral
1176	Neutral	Neutral
1097	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
817	Neutral	Neutral
912	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
369	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1096	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
395	Neutral	Neutral
880	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
839	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
872	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
72	Neutral	Neutral
735	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
13	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
532	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
545	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
523	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
164	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1199	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
265	Neutral	Neutral
176	Neutral	Neutral
57	Neutral	Neutral
860	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1205	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1216	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1065	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
537	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
99	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
117	Neutral	Neutral
306	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
878	Neutral	Neutral
709	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
572	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1283	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
773	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
206	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
567	Neutral	Neutral
199	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
392	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
105	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
885	Neutral	Neutral
1249	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
813	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
837	Sadness	Neutral
0	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
136	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
142	Fear	Neutral
1178	Neutral	Neutral
120	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
632	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
289	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
750	Sadness	Neutral
555	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
823	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1137	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1224	Neutral	Neutral
1104	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1143	Neutral	Neutral
388	Neutral	Neutral
1266	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1009	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
179	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1194	Neutral	Neutral
308	Neutral	Neutral
358	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1049	Neutral	Neutral
836	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
655	Neutral	Neutral
614	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
933	Neutral	Neutral
981	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
437	Neutral	Neutral
27	Neutral	Neutral
106	Neutral	Neutral
1058	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
400	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
858	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
408	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
513	Neutral	Neutral
723	Neutral	Neutral
617	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1235	Neutral	Neutral
1138	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
453	Neutral	Neutral
310	Neutral	Neutral
1281	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
419	Joy	Neutral
366	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
692	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
461	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
659	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1622	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1879	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2674	Neutral	Neutral
2686	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2718	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1775	Neutral	Neutral
1777	Neutral	Neutral
1613	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2864	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3165	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2337	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2741	Neutral	Neutral
2225	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3220	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3275	Neutral	Neutral
1998	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3271	Neutral	Neutral
2321	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3126	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3060	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2733	Neutral	Neutral
3196	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2331	Neutral	Neutral
2938	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1360	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3097	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2175	Neutral	Neutral
1459	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1474	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1997	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1851	Neutral	Neutral
2355	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1844	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3226	Neutral	Neutral
1736	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2859	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2448	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2038	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2727	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2145	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1554	Neutral	Neutral
1899	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2104	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3048	Neutral	Neutral
2542	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3162	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1843	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1723	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2317	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3039	Joy	Neutral
1376	Neutral	Neutral
2177	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2586	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3256	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2037	Neutral	Neutral
2961	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2931	Neutral	Neutral
2563	Neutral	Neutral
1395	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2127	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2454	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1619	Neutral	Neutral
3288	Joy	Neutral
2709	Neutral	Neutral
1381	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2021	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1468	Neutral	Neutral
2946	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3258	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1850	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1849	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2969	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1845	Neutral	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1331	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2763	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2865	Neutral	Neutral
2062	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2964	Neutral	Neutral
2469	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1852	Joy	Neutral
2100	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2872	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3024	Neutral	Neutral
1929	Anger	Neutral
2307	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2041	Neutral	Neutral
2767	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2315	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1986	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3030	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2731	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1521	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2629	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1461	Neutral	Neutral
1702	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2551	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1634	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1946	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2034	Neutral	Neutral
1846	Neutral	Neutral
2326	Neutral	Neutral
1773	Neutral	Neutral
1443	Neutral	Neutral
2224	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2468	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1592	Neutral	Neutral
1980	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1637	Neutral	Neutral
2124	Neutral	Neutral
2252	Neutral	Neutral
3053	Anger	Neutral
3031	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1654	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2901	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1957	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2545	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1838	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2611	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1375	Neutral	Neutral
3151	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1488	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1686	Neutral	Neutral
1863	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2011	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2353	Neutral	Neutral
1363	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1462	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1628	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3303	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1524	Neutral	Neutral
3115	Neutral	Neutral
3019	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2659	Sadness	Neutral
1738	Neutral	Neutral
2921	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3269	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1355	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3136	Joy	Neutral
2854	Neutral	Neutral
1442	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1605	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1780	Neutral	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3285	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3005	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2387	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2099	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2309	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2507	Neutral	Neutral
1638	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2810	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1755	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1433	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3233	Neutral	Neutral
2833	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3246	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2096	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1684	Anger	Neutral
2644	Anger	Neutral
2097	Anger	Neutral
1555	Neutral	Neutral
3150	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1348	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1801	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2219	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2541	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1645	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2000	Neutral	Neutral
1564	Neutral	Neutral
2881	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2508	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1725	Neutral	Neutral
2756	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2241	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1911	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3265	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2570	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3255	Joy	Neutral
1354	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2498	Neutral	Neutral
2055	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2944	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1945	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2877	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2566	Neutral	Neutral
2196	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1414	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1903	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1697	Sadness	Neutral
3273	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2493	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2404	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1924	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1600	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3235	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2788	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3245	Neutral	Neutral
2339	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1545	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2562	Neutral	Neutral
1882	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1566	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2600	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3122	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2163	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1915	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2379	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2494	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1671	Neutral	Neutral
2928	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3319	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3237	Neutral	Neutral
2004	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1491	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2157	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2636	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1933	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2536	Sadness	Neutral
3194	Neutral	Neutral
1571	Anger	Neutral
2244	Neutral	Neutral
2059	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1549	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3263	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2456	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3055	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1678	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3315	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1541	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1840	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2459	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2141	Anger	Neutral
2435	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2966	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1525	Neutral	Neutral
2951	Neutral	Neutral
3240	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1644	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1344	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2663	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2621	Neutral	Neutral
2323	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3146	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1500	Neutral	Neutral
2645	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1774	Neutral	Neutral
2308	Neutral	Neutral
2005	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1754	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1358	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2588	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2172	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2516	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2544	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2410	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1726	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2824	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2480	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2669	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2949	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2623	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2375	Neutral	Neutral
2202	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2502	Neutral	Neutral
2746	Neutral	Neutral
2247	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3327	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1975	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2452	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2548	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2876	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2118	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2457	Neutral	Neutral
2426	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3075	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1581	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1907	Joy	Neutral
